"SUID","EnrichmentMap::Data Set","EnrichmentMap::Overlap_genes","EnrichmentMap::Overlap_size","EnrichmentMap::similarity_coefficient","interaction","name","selected","shared interaction","shared name"
"4311","Cd2CK_egg_go_ko","PZP29908.1|OJX25964.1|KFB77730.1|WP_069040294.1|WP_124539589.1|ODU88478.1|WP_121459553.1|RZL03004.1|ODS97385.1|PIQ12327.1|WP_124855481.1|WP_079433542.1|ODS68942.1|WP_066879881.1|KFB65965.1","15","0.8125","Geneset_Overlap","GO:0006402 (Geneset_Overlap_Cd2CK_egg_go_ko) 2VI1P","false","Geneset_Overlap","GO:0006402 (Geneset_Overlap_Cd2CK_egg_go_ko) 2VI1P"
"4312","Cd2CK_egg_go_ko","WP_015436667.1|WP_082025606.1|WP_079433619.1|KPK35597.1|WP_014238062.1|KFB72264.1|OYY44609.1|WP_013205653.1|WP_096452407.1|TBR08464.1|WP_038208697.1|WP_010102649.1|WP_012696015.1|RIK98775.1|WP_117609321.1|WP_069039992.1|BAV98364.1|WP_020226911.1|WP_071662197.1|WP_027456251.1|KFB75157.1","21","0.9038461538461539","Geneset_Overlap","GO:0048038 (Geneset_Overlap_Cd2CK_egg_go_ko) K00333","false","Geneset_Overlap","GO:0048038 (Geneset_Overlap_Cd2CK_egg_go_ko) K00333"
"4313","Cd2CK_egg_go_ko","WP_014237572.1|WP_015436736.1|EXI90689.1|WP_027458166.1|KFB74895.1|SBT06690.1|WP_088382570.1|WP_117608680.1|RPJ44264.1|RYF80491.1|TEX48147.1|CDH47611.1|WP_079436674.1|WP_124219361.1|GCL61065.1|PKO83537.1|WP_112993160.1|TAK80989.1|WP_004259356.1|WP_004266007.1|WP_066879382.1|WP_069037386.1|OHC72288.1|OJX17264.1|WP_076092920.1|WP_079436675.1|PKO37690.1","27","0.728813559322034","Geneset_Overlap","COG1028 (Geneset_Overlap_Cd2CK_egg_go_ko) 2VH8R","false","Geneset_Overlap","COG1028 (Geneset_Overlap_Cd2CK_egg_go_ko) 2VH8R"
"4314","Cd2CK_egg_go_ko","WP_111293907.1|OYZ00001.1|KFB69207.1|WP_078307178.1|WP_076604510.1|WP_076891819.1|PZP39388.1|WP_026770526.1|WP_100138630.1|OUX17918.1|WP_018413323.1|PKO82755.1|WP_067758259.1|KKR79619.1|PZQ31060.1|WP_028957231.1|WP_054281656.1|WP_109453369.1|WP_126831844.1|WP_097087654.1|SFN58997.1|KXK00783.1|WP_056435539.1|WP_122878230.1|WP_108949974.1|AGO28354.1|KML33318.1|WP_006730011.1|WP_094002412.1|OJY95462.1|WP_086919618.1|KLT21213.1|WP_092280200.1|WP_012695740.1|WP_057297243.1|WP_115934849.1|WP_093281025.1|KTC77939.1|WP_108949537.1|WP_056069295.1|WP_048497737.1|PID31983.1|PJI37961.1|WP_108427913.1|GBE29179.1|WP_077239469.1|WP_049411422.1|GAK54310.1|WP_066879157.1|WP_130997957.1|WP_021275036.1|PKN46003.1|AQT42897.1|WP_053281820.1|CTQ57173.1|PZR39253.1|WP_034743456.1|WP_019946176.1|AFV98459.1|PKO26120.1|WP_013621710.1|WP_058531626.1|WP_106749380.1|WP_084205124.1|WP_039131350.1|WP_122890902.1|WP_069444877.1|WP_124799605.1|WP_016533924.1|WP_028770765.1|AAQ62397.1|WP_005879073.1|WP_016453856.1|TAN86363.1|WP_027469922.1|OYW19306.1|WP_008494540.1|OPH17454.1|AIT62738.1|WP_114692163.1|ODU57472.1|TEX49225.1|WP_076091607.1|ALD91789.1|WP_119212345.1|EPR32470.1|VHH18454.1|WP_102041780.1|RKZ91889.1|RZI44858.1|OJU73943.1|WP_053322368.1|WP_116846679.1|WP_005483729.1|WP_076501246.1|WP_126170335.1|WP_013614171.1|CED79243.1|WP_012202327.1|WP_136555888.1|WP_004332390.1|RYY12747.1|PKN73642.1|PTM19938.1|WP_062352460.1|ODT48676.1|RMG26781.1|KIF34349.1|WP_106825664.1|WP_061498192.1|WP_014235482.1|WP_076912688.1|WP_114959718.1|OGI46044.1|WP_133797155.1|PKO29730.1|WP_121219054.1|WP_043946424.1|KPN72726.1|TDI75867.1|WP_016447489.1|WP_043949301.1|WP_045726418.1|RTL31050.1|AWW25111.1|PAW66547.1|WP_004343146.1|RTL29324.1|CUR08644.1|TAK66595.1|WP_028485245.1|WP_117380257.1|WP_091940317.1|EGC61563.1|WP_094555909.1|PCJ42754.1|ODS73451.1|WP_132985273.1|TAG83693.1|KFB69210.1|TAK50036.1|OJX70055.1|WP_006450618.1|WP_004355307.1|WP_027456679.1|WP_041099337.1|TAE17310.1|WP_108360503.1|WP_108780439.1|WP_056880540.1|TET29113.1|WP_093509984.1|WP_135048775.1|WP_106875037.1|WP_107888850.1|EQB64020.1|WP_029312050.1|RYE05967.1|WP_039438947.1|WP_114114452.1|WP_128096253.1|PKM03356.1|WP_105040437.1|WP_087349485.1|WP_100053551.1|WP_019372615.1|WP_106748007.1|WP_115723606.1|EKE18052.1|OYZ55106.1|WP_013801447.1|SP|P75022.1|EFTU_RHIRD|WP_107865110.1|OIP11335.1|PZQ20981.1|WP_014235481.1|KRP10551.1","177","1.0","Geneset_Overlap","GO:0003746 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0006414","false","Geneset_Overlap","GO:0003746 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0006414"
"4315","Cd2CK_egg_go_ko","KFB76662.1|OGW51195.1|WP_004298381.1|WP_106750670.1|WP_011286022.1|ODU14778.1|RTL61734.1|WP_055975921.1|OGA32703.1|WP_096355779.1|WP_012203086.1|OJW49218.1|WP_079434253.1|WP_106749384.1|WP_136959710.1","15","0.5646551724137931","Geneset_Overlap","1MV5T (Geneset_Overlap_Cd2CK_egg_go_ko) K01999","false","Geneset_Overlap","1MV5T (Geneset_Overlap_Cd2CK_egg_go_ko) K01999"
"4316","Cd2CK_egg_go_ko","KFB75506.1|WP_079432589.1|WP_079434807.1|KFB77380.1|WP_011286327.1|KFB73812.1|KFB75860.1|WP_079436695.1|RIX41165.1|RTL25673.1|WP_127558841.1|OHC15899.1|KFB75295.1|WP_066884201.1|EPZ14441.1|WP_051453178.1|WP_057687147.1|EXI67162.1|KFB67348.1|KFB75864.1|WP_035309230.1|ODU62978.1|SIT49168.1|RTL32463.1","24","0.7790697674418605","Geneset_Overlap","COG0840 (Geneset_Overlap_Cd2CK_egg_go_ko) K03406","false","Geneset_Overlap","COG0840 (Geneset_Overlap_Cd2CK_egg_go_ko) K03406"
"4317","Cd2CK_egg_go_ko","WP_011397794.1|KFB69440.1|WP_070987526.1|WP_087648738.1|WP_110258092.1|BBG74083.1|WP_092997584.1|TAL86698.1|WP_137098945.1|WP_020564490.1|WP_132542637.1|RUQ40370.1|WP_004301710.1|WP_012203041.1|WP_121428012.1","15","0.703125","Geneset_Overlap","K00371 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0042126","false","Geneset_Overlap","K00371 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0042126"
"4318","Cd2CK_egg_go_ko","WP_006162812.1|KFB75252.1|WP_066886845.1|PKO30612.1|PTM61126.1|RIX43534.1|WP_012206542.1|WP_083506166.1|WP_038304535.1|PKO58144.1|WP_119046367.1|ACI92254.1|WP_011286821.1|WP_027459002.1|OGA32853.1|OHC62478.1|TEX49636.1","17","0.8695652173913043","Geneset_Overlap","1MUEG (Geneset_Overlap_Cd2CK_egg_go_ko) COG1840","false","Geneset_Overlap","1MUEG (Geneset_Overlap_Cd2CK_egg_go_ko) COG1840"
"4319","Cd2CK_egg_go_ko","WP_014237572.1|WP_015436736.1|EXI90689.1|WP_027458166.1|KFB74895.1|SBT06690.1|WP_088382570.1|WP_117608680.1|RPJ44264.1|RTK98005.1|RYF80491.1|TEX48147.1|CDH47611.1|PZQ52337.1|WP_137098281.1|WP_034994456.1|WP_079436674.1|WP_124219361.1|GCL61065.1|WP_008121844.1|PKO83537.1|WP_105998743.1|WP_108893374.1|WP_024516532.1|WP_048670196.1|WP_062590256.1|PKP68941.1|WP_112993160.1|TAK80989.1|WP_042822737.1|OYU49894.1|WP_129635243.1|WP_004259356.1|WP_004266007.1|WP_066879382.1|WP_069037386.1|OHC72288.1|OJX17264.1|WP_076092920.1|WP_079436675.1|PKO37690.1","41","0.847457627118644","Geneset_Overlap","COG1028 (Geneset_Overlap_Cd2CK_egg_go_ko) 1MUEV","false","Geneset_Overlap","COG1028 (Geneset_Overlap_Cd2CK_egg_go_ko) 1MUEV"
"4320","Cd2CK_egg_go_ko","WP_012204345.1|WP_114467052.1|KPK19987.1|PZQ72791.1|WP_058935375.1|WP_126129176.1|OGI62305.1|WP_004253524.1|WP_008059639.1|WP_014237270.1|WP_015766859.1|EXI68687.1|EXI84649.1|WP_028456103.1|KFB68258.1|KFB74359.1|WP_041098684.1|WP_088179091.1|PKO56786.1|PLX76357.1|WP_102247198.1|WP_107492948.1|WP_110524745.1|WP_121241512.1|RTL37410.1","25","0.7083333333333334","Geneset_Overlap","2VHM6 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0016627","false","Geneset_Overlap","2VHM6 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0016627"
"4321","Cd2CK_egg_go_ko","PZP29908.1|KFB65965.1|KFB77730.1|ODU88478.1|WP_079433542.1|WP_106749718.1|WP_124539589.1|WP_049725106.1|ODS97385.1|PIQ12327.1|RZL03004.1|WP_069040294.1|ODS68942.1|WP_129350806.1|RZJ95262.1|WP_062353565.1|WP_066879881.1|OJX25964.1|WP_121459553.1|WP_124855481.1","20","0.9347826086956521","Geneset_Overlap","1MVB9 (Geneset_Overlap_Cd2CK_egg_go_ko) COG1185","false","Geneset_Overlap","1MVB9 (Geneset_Overlap_Cd2CK_egg_go_ko) COG1185"
"4322","Cd2CK_egg_go_ko","WP_041099745.1|SMB26997.1|WP_086926796.1|WP_088178900.1|RZJ15583.1|PLX75252.1|WP_027458136.1|RTL27371.1|WP_066155737.1|CCG96484.1|TEX48121.1|WP_026781577.1|RIX42539.1|TAM43965.1|RTL00487.1|WP_014428125.1|ADR31672.1|RTL38232.1|WP_043742265.1|PWB55871.1|ALB05717.1|PZU55555.1|EXI67863.1|WP_004305194.1|WP_110523532.1","25","0.5331503378378378","Geneset_Overlap","GO:0004129 (Geneset_Overlap_Cd2CK_egg_go_ko) 1MVIH","false","Geneset_Overlap","GO:0004129 (Geneset_Overlap_Cd2CK_egg_go_ko) 1MVIH"
"4323","Cd2CK_egg_go_ko","WP_011397794.1|KFB69440.1|WP_070987526.1|WP_087648738.1|WP_110258092.1|BBG74083.1|WP_092997584.1|TAL86698.1|WP_137098945.1|WP_020564490.1|WP_132542637.1|RUQ40370.1|WP_004301710.1|WP_012203041.1|WP_121428012.1","15","0.600328947368421","Geneset_Overlap","K00371 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0008940","false","Geneset_Overlap","K00371 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0008940"
"4324","Cd2CK_egg_go_ko","WP_015878143.1|WP_084019513.1|WP_102770819.1|WP_084173694.1|WP_083293141.1|WP_084652092.1|RIX44646.1|WP_124961768.1|WP_129572018.1|WP_104801476.1|PWT95088.1|WP_136386246.1|ETK39847.1|WP_005670933.1|WP_083281205.1|WP_088179356.1|OJX35469.1|EYU06092.1|WP_013673482.1|WP_079436222.1|PKO35889.1","21","0.7220279720279721","Geneset_Overlap","GO:0030001 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0019829","false","Geneset_Overlap","GO:0030001 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0019829"
"4325","Cd2CK_egg_go_ko","PKP86951.1","1","0.017112299465240642","Geneset_Overlap","1MUQX (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0020037","false","Geneset_Overlap","1MUQX (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0020037"
"4326","Cd2CK_egg_go_ko","WP_011289488.1|RTL21828.1|WP_018409825.1|WP_062356741.1|RIK93028.1|RTL29411.1|WP_012206801.1|WP_091906234.1|WP_024901274.1|OGT58397.1|PPD29689.1|WP_062356736.1|WP_105531610.1|WP_108623115.1|WP_034832555.1|KRT70926.1|WP_089416706.1|PCJ60361.1|ODV10150.1|WP_137101029.1|WP_011764472.1|WP_018150678.1|KFB75662.1|WP_036248493.1|WP_041096173.1|WP_041322195.1|OIP10589.1|WP_076095626.1|RTL40888.1|TAN74085.1|TEX46275.1","31","1.0","Geneset_Overlap","COG0174 (Geneset_Overlap_Cd2CK_egg_go_ko) K01915","false","Geneset_Overlap","COG0174 (Geneset_Overlap_Cd2CK_egg_go_ko) K01915"
"4327","Cd2CK_egg_go_ko","SMB26997.1|WP_086926796.1|WP_088178900.1|RZJ15583.1|PLX75252.1|WP_066155737.1|CCG96484.1|WP_026781577.1|TAM43965.1|WP_014428125.1|RTL38232.1|WP_043742265.1|PZU55555.1|WP_004305194.1|WP_110523532.1","15","0.2833478639930253","Geneset_Overlap","GO:0005509 (Geneset_Overlap_Cd2CK_egg_go_ko) 1MVIH","false","Geneset_Overlap","GO:0005509 (Geneset_Overlap_Cd2CK_egg_go_ko) 1MVIH"
"4328","Cd2CK_egg_go_ko","WP_054020873.1|PKO86510.1|WP_110399427.1|WP_119783747.1|RTL35821.1|EGK69921.1|WP_008060415.1|WP_083567731.1|WP_114969704.1|WP_013215831.1|WP_119770394.1|WP_011766701.1|OUV02704.1|WP_108414187.1|WP_056242747.1|RTK98152.1|WP_087656473.1|WP_009553533.1|WP_027457891.1|TEX44200.1","20","0.803030303030303","Geneset_Overlap","K00114 (Geneset_Overlap_Cd2CK_egg_go_ko) COG4993","false","Geneset_Overlap","K00114 (Geneset_Overlap_Cd2CK_egg_go_ko) COG4993"
"4329","Cd2CK_egg_go_ko","WP_054965449.1|ODS71062.1|WP_012585584.1|OJY87033.1|OGV72118.1|RTL04036.1|WP_028994809.1|WP_056197883.1|ODS95854.1|WP_043820335.1|WP_124220621.1|WP_055423062.1|WP_010463004.1|WP_027457213.1|RTL46920.1|WP_090018893.1","16","0.3694029850746269","Geneset_Overlap","GO:0009325 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0043546","false","Geneset_Overlap","GO:0009325 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0043546"
"4330","Cd2CK_egg_go_ko","WP_028957231.1|WP_109453369.1|WP_115934849.1|AQT42897.1|WP_034743456.1|WP_069444877.1|WP_008494540.1|OPH17454.1|ODU57472.1|PAU95980.1|WP_121219054.1|RWH43609.1|WP_043949301.1|OJX70055.1|WP_093509984.1|WP_135048775.1|WP_029312050.1|RYE05967.1|WP_100053551.1|EKE18052.1|SP|P75022.1|EFTU_RHIRD","21","0.4656521739130435","Geneset_Overlap","GO:0003924 (Geneset_Overlap_Cd2CK_egg_go_ko) 2TQP8","false","Geneset_Overlap","GO:0003924 (Geneset_Overlap_Cd2CK_egg_go_ko) 2TQP8"
"4331","Cd2CK_egg_go_ko","OJX20548.1|WP_011288938.1|WP_114804109.1|AGB82336.1|WP_119631809.1|RPJ48138.1|WP_038361093.1|BBG73583.1|WP_129130376.1|WP_055936105.1|RTL28259.1|WP_056878629.1|WP_114278342.1|WP_092615691.1|WP_091936163.1|TAE62552.1|TAF74398.1|KFB77160.1|PKO84220.1|WP_105998390.1","20","0.9347826086956521","Geneset_Overlap","GO:0004784 (Geneset_Overlap_Cd2CK_egg_go_ko) COG0605","false","Geneset_Overlap","GO:0004784 (Geneset_Overlap_Cd2CK_egg_go_ko) COG0605"
"4332","Cd2CK_egg_go_ko","WP_054020873.1|PKO86510.1|WP_110399427.1|WP_119783747.1|RTL35821.1|EGK69921.1|WP_008060415.1|WP_083567731.1|WP_013215831.1|WP_119770394.1|WP_011766701.1|OUV02704.1|WP_056242747.1|RTK98152.1|WP_009553533.1|WP_027457891.1|TEX44200.1","17","0.5398648648648648","Geneset_Overlap","K00114 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0005509","false","Geneset_Overlap","K00114 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0005509"
"4333","Cd2CK_egg_go_ko","WP_079690063.1|WP_069039303.1|PLX71774.1|SBT03617.1|WP_133773092.1|RFC34779.1|PTT80254.1|OGT55153.1|AJP49034.1|RMG29854.1|RFC34810.1|PZN53741.1|RTL25783.1|WP_106829239.1|WP_028994187.1|PYP86935.1|PKO38073.1|WP_012202332.1|WP_066879985.1|OHC65429.1|PKO85022.1|KFB69202.1|WP_088439840.1|EXI80309.1","24","0.5256410256410257","Geneset_Overlap","GO:0005840 (Geneset_Overlap_Cd2CK_egg_go_ko) COG0090","false","Geneset_Overlap","GO:0005840 (Geneset_Overlap_Cd2CK_egg_go_ko) COG0090"
"4334","Cd2CK_egg_go_ko","WP_004252965.1|WP_012206517.1|WP_019919114.1|WP_026685518.1|WP_053419840.1|SBT09970.1|WP_011766315.1|WP_131111132.1|WP_132570931.1|WP_008062595.1|WP_028248820.1|WP_047195791.1|SBT05161.1|PKO62809.1|WP_113638305.1|WP_128196787.1|WP_013966642.1|SFN13480.1|WP_076390919.1|WP_119285296.1|TAG09552.1|ACV34416.1|WP_004303499.1|WP_004963936.1|EXI89540.1|EXI89542.1|EXI92924.1|KFB66372.1|KFB66374.1|KFB75399.1|WP_062354818.1|WP_066883411.1|WP_079434031.1|WP_087012496.1|WP_110524092.1|WP_117609169.1","36","0.6782178217821782","Geneset_Overlap","COG2885 (Geneset_Overlap_Cd2CK_egg_go_ko) K03286","false","Geneset_Overlap","COG2885 (Geneset_Overlap_Cd2CK_egg_go_ko) K03286"
"4335","Cd2CK_egg_go_ko","AJP49034.1|WP_066879985.1|OHC65429.1|PKO38073.1|WP_106829239.1|WP_012202332.1|WP_069039303.1|RMG29854.1|SBT03617.1|OGT55153.1|WP_088439840.1|RFC34779.1|RFC34810.1|PZN53741.1|WP_079690063.1|PYP86935.1|WP_133773092.1|EXI80309.1|WP_028994187.1|KFB69202.1|PKO85022.1|PLX71774.1|PTT80254.1|RTL25783.1","24","1.0","Geneset_Overlap","K02886 (Geneset_Overlap_Cd2CK_egg_go_ko) COG0090","false","Geneset_Overlap","K02886 (Geneset_Overlap_Cd2CK_egg_go_ko) COG0090"
"4336","Cd2CK_egg_go_ko","WP_011633831.1|WP_012353056.1|WP_062188045.1|WP_079433358.1|SOO28904.1|PKO83061.1|WP_132773508.1|BBG74039.1|WP_078031681.1|SBW00644.1|WP_091909339.1|WP_093558235.1|RZL00001.1|PZP62061.1|WP_121427340.1|WP_010103166.1|OGP08582.1|RUQ40581.1|WP_091452560.1|RFM23946.1|WP_093253265.1|WP_106874290.1|WP_035930530.1|WP_003052325.1|WP_011288455.1|WP_012207006.1|WP_021006548.1|RTL42036.1","28","0.8417329796640142","Geneset_Overlap","COG0542 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0019538","false","Geneset_Overlap","COG0542 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0019538"
"4337","Cd2CK_egg_go_ko","WP_013804444.1|RZI44886.1|WP_099407143.1|WP_027456663.1|WP_106748024.1|EXI90846.1|WP_015437569.1|RTL23085.1|WP_096449278.1|RTL34219.1|OFZ98106.1|WP_090319415.1|RIX49058.1|WP_004298446.1|WP_035933059.1|KFB78314.1|PKO26483.1","17","0.5181623931623932","Geneset_Overlap","GO:0005840 (Geneset_Overlap_Cd2CK_egg_go_ko) 1R9YZ","false","Geneset_Overlap","GO:0005840 (Geneset_Overlap_Cd2CK_egg_go_ko) 1R9YZ"
"4338","Cd2CK_egg_go_ko","EXI73901.1|WP_119964852.1|WP_133588295.1|WP_018151794.1|OGA45015.1|OIP10440.1|RMG33618.1|TDQ47100.1|ACF98171.1|WP_068491810.1|ODU56528.1|WP_137194094.1|WP_013029265.1|WP_108106829.1|WP_084721056.1|CAI06598.1|WP_004301737.1|EXI86426.1|EXI90076.1|WP_027459187.1|KFB69436.1|WP_050417154.1|WP_056876288.1|WP_057674903.1|OHC61306.1|OHC64126.1|WP_076096509.1|WP_079435145.1|WP_086912295.1|PKO56461.1|WP_108977384.1|WP_116534872.1|WP_119107391.1|RIX44719.1|TAK48549.1|TEX48909.1","36","0.6818181818181819","Geneset_Overlap","K15864 (Geneset_Overlap_Cd2CK_egg_go_ko) COG2010","false","Geneset_Overlap","K15864 (Geneset_Overlap_Cd2CK_egg_go_ko) COG2010"
"4339","Cd2CK_egg_go_ko","PKP86951.1","1","0.017112299465240642","Geneset_Overlap","COG4993 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0020037","false","Geneset_Overlap","COG4993 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0020037"
"4340","Cd2CK_egg_go_ko","CCA94869.1|EXI73901.1|AQF57581.1|ATG72145.1|ATW64111.1|WP_119964852.1|WP_133588295.1|ABI33598.1|WP_018151794.1|AJG01641.1|OGA45015.1|OIP10440.1|ATG85284.1|RMG33618.1|TDQ47100.1|ACF98171.1|AEL12490.1|WP_068491810.1|ODU56528.1|WP_137194094.1|BAH03064.1|WP_013029265.1|BAR46634.1|WP_108106829.1|WP_084721056.1|BAD37171.1|CAI06598.1|BAD91427.1|ABP33218.1|AEA35309.1|AEJ89829.1|WP_004301737.1|EXI86426.1|EXI90076.1|AHZ56225.1|WP_027459187.1|KFB69436.1|AJO62862.1|AJO63014.1|BAR46710.1|BAR46711.1|WP_050417154.1|WP_056876288.1|WP_057674903.1|OHC61306.1|OHC64126.1|WP_076096509.1|WP_079435145.1|ARK19566.1|WP_086912295.1|ATG72135.1|PKO56461.1|WP_108977384.1|WP_116534872.1|WP_119107391.1|RIX44719.1|TAK48549.1|TEX48909.1","58","0.7929292929292929","Geneset_Overlap","COG2010 (Geneset_Overlap_Cd2CK_egg_go_ko) 1N3PN","false","Geneset_Overlap","COG2010 (Geneset_Overlap_Cd2CK_egg_go_ko) 1N3PN"
"4341","Cd2CK_egg_go_ko","WP_015878143.1|WP_084019513.1|WP_102770819.1|WP_084173694.1|WP_083293141.1|WP_084652092.1|WP_013803090.1|RIX44646.1|WP_124961768.1|WP_129572018.1|WP_104801476.1|WP_136386246.1|ETK39847.1|WP_005670933.1|WP_083281205.1|WP_088179356.1|PZQ74733.1|OJX35469.1|EYU06092.1|WP_079436222.1|PKO35889.1","21","0.8661616161616161","Geneset_Overlap","GO:0019829 (Geneset_Overlap_Cd2CK_egg_go_ko) 1MU08","false","Geneset_Overlap","GO:0019829 (Geneset_Overlap_Cd2CK_egg_go_ko) 1MU08"
"4342","Cd2CK_egg_go_ko","PZP29908.1|KFB65965.1|KFB77730.1|ODU88478.1|WP_079433542.1|WP_124539589.1|ODS97385.1|PIQ12327.1|RZL03004.1|WP_069040294.1|ODS68942.1|WP_066879881.1|OJX25964.1|WP_121459553.1|WP_124855481.1","15","0.8260869565217391","Geneset_Overlap","2VI1P (Geneset_Overlap_Cd2CK_egg_go_ko) COG1185","false","Geneset_Overlap","2VI1P (Geneset_Overlap_Cd2CK_egg_go_ko) COG1185"
"4343","Cd2CK_egg_go_ko","WP_004252965.1|WP_012206517.1|WP_019919114.1|WP_026685518.1|WP_053419840.1|SBT09970.1|WP_011766315.1|WP_131111132.1|WP_132570931.1|WP_008062595.1|WP_028248820.1|WP_047195791.1|SBT05161.1|PKO62809.1|WP_128196787.1|WP_013966642.1|ACV34416.1|WP_004303499.1|EXI89540.1|EXI89542.1|EXI92924.1|KFB66372.1|KFB66374.1|KFB75399.1|WP_066883411.1|WP_079434031.1|WP_110524092.1|WP_117609169.1","28","0.6932367149758454","Geneset_Overlap","K03286 (Geneset_Overlap_Cd2CK_egg_go_ko) 1N6EM","false","Geneset_Overlap","K03286 (Geneset_Overlap_Cd2CK_egg_go_ko) 1N6EM"
"4344","Cd2CK_egg_go_ko","WP_054965449.1|BBG74083.1|RUQ40370.1|ODS71062.1|WP_121428012.1|WP_012585584.1|OJY87033.1|OGV72118.1|WP_012203041.1|WP_132542637.1|WP_087648738.1|RTL04036.1|WP_028994809.1|WP_056197883.1|WP_004301710.1|WP_070987526.1|ODS95854.1|WP_092997584.1|WP_110258092.1|WP_011397794.1|WP_043820335.1|WP_020564490.1|WP_124220621.1|KFB69440.1|WP_137098945.1|TAL86698.1|WP_055423062.1|WP_010463004.1|WP_027457213.1|RTL46920.1|WP_090018893.1","31","0.7767857142857143","Geneset_Overlap","GO:0008940 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0042126","false","Geneset_Overlap","GO:0008940 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0042126"
"4345","Cd2CK_egg_go_ko","ODS71062.1|OGV72118.1|RTL04036.1|WP_055423062.1|WP_124220621.1|WP_054965449.1|OJY87033.1|WP_090018893.1|WP_010463004.1|WP_012585584.1|WP_027457213.1|WP_028994809.1|WP_043820335.1|WP_056197883.1|ODS95854.1|RTL46920.1","16","0.6868686868686869","Geneset_Overlap","K00370 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0042126","false","Geneset_Overlap","K00370 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0042126"
"4346","Cd2CK_egg_go_ko","KFB69210.1|KLT21213.1|ODS73451.1|OGI46044.1|WP_078307178.1|PKO26120.1|WP_106748007.1|WP_014235482.1|WP_019946176.1|WP_028485245.1|WP_043946424.1|WP_058531626.1|WP_067758259.1|OYZ55106.1|WP_106825664.1|TAG83693.1|WP_061498192.1|OIP11335.1|PZR39253.1|WP_111293907.1|WP_012695740.1|WP_013621710.1|PJI37961.1|TAE17310.1|WP_136555888.1|PKM03356.1|WP_108427913.1|RMG26781.1|WP_004343146.1|WP_012202327.1|WP_016453856.1|WP_028770765.1|ALD91789.1|WP_076604510.1|PKO29730.1|WP_108949537.1|PZQ20981.1|TEX49225.1","38","0.5254830917874396","Geneset_Overlap","COG0480 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0006414","false","Geneset_Overlap","COG0480 (Geneset_Overlap_Cd2CK_egg_go_ko) GO:0006414"
"4347","Cd2CK_egg_go_ko","WP_004252965.1|WP_012206517.1|WP_019919114.1|WP_026685518.1|KFB73466.1|WP_053419840.1|WP_058817801.1|SBT09970.1|WP_088442703.1|WP_088472545.1|PKP87007.1|RTL03953.1|WP_011766315.1|WP_131111132.1|WP_132570931.1|WP_008062595.1|WP_028248820.1|WP_047195791.1|SBT05161.1|WP_066767450.1|PKO62809.1|WP_128196787.1|GAM98908.1|WP_133364611.1|WP_013966642.1|ACV34416.1|WP_004303499.1|EXI89540.1|EXI89542.1|EXI92924.1|KFB66372.1|KFB66374.1|KFB71000.1|KFB75399.1|WP_066883411.1|WP_079434031.1|WP_110524092.1|WP_117609169.1","38","0.6881188118811881","Geneset_Overlap","COG2885 (Geneset_Overlap_Cd2CK_egg_go_ko) 1N6EM","false","Geneset_Overlap","COG2885 (Geneset_Overlap_Cd2CK_egg_go_ko) 1N6EM"
"4348","Cd2CK_egg_go_ko","WP_004365214.1|BAN35084.1|OFZ96113.1|WP_076094220.1|WP_094267892.1|OYV35612.1|PKO89627.1|WP_107491793.1|RPH44985.1|WP_124734110.1|WP_013522392.1|KFB68274.1|WP_133594294.1|WP_133680969.1|WP_109015333.1|WP_035608057.1|KNZ34458.1|OGA63255.1|OJX29812.1|WP_079433534.1|WP_088812016.1|WP_125244194.1","22","0.8928571428571428","Geneset_Overlap","2VH91 (Geneset_Overlap_Cd2CK_egg_go_ko) COG1104","false","Geneset_Overlap","2VH91 (Geneset_Overlap_Cd2CK_egg_go_ko) COG1104"
